RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
20685,contoso.com\holly.tapia,CodeSigningCertificate,Holly Tapia,"CN=Holly Tapia, OU=HR, DC=intra.contoso.local","RFC822:holly.tapia@contoso.com, RFC822:holly.tapia@contoso.com",Code Signing,2023-10-06 18:05:00,2025-10-05 18:05:00,1000377,2023-10-06 18:05:00,Issued,Code Signing,
20469,contoso.com\jgarcia,CodeSigningCertificate,Jessica Garcia,"CN=Jessica Garcia, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/jgarcia,Code Signing,2023-04-10 21:12:41,2025-04-09 21:12:41,1000493,2023-04-10 21:12:41,Issued,Code Signing,
21288,contoso.com\sfoster,ServerCertificate,Stephanie Foster,"CN=Stephanie Foster, OU=HR, DC=intra.contoso.local",RFC822:sfoster@contoso.com,Server Authentication,2024-03-09 20:37:55,2026-03-09 20:37:55,1000222,2024-03-09 20:37:55,Issued,Server Authentication,
21676,contoso.com\samuelward,UserCertificate,Samuel Ward,"CN=Samuel Ward, OU=Marketing, DC=intra.contoso.local","UPN:samuelward@contoso.com, UPN:samuelward@contoso.com","Client Authentication, Secure Email",2023-09-15 03:40:29,2025-09-14 03:40:29,1000338,2023-09-15 03:40:29,Issued,"Client Authentication, Secure Email",
20231,contoso.com\drush,DomainControllerCertificate,Dwayne Rush,"CN=Dwayne Rush, OU=Sales, DC=intra.contoso.local",UPN:drush@contoso.com,"Client Authentication, Server Authentication",2023-10-15 12:44:26,2025-10-14 12:44:26,1000930,2023-10-15 12:44:26,Issued,"Client Authentication, Server Authentication",
20472,contoso.com\caitlin.juarez,EncryptionCertificate,Caitlin Juarez,"CN=Caitlin Juarez, OU=Operations, DC=intra.contoso.local",URI:https://contoso.com/users/caitlin.juarez,Secure Email,2024-11-18 20:02:49,2026-11-18 20:02:49,1000842,2024-11-18 20:02:49,Issued,Secure Email,
20415,contoso.com\chelsea.miller,UnknownTemplate,Chelsea Miller,"CN=Chelsea Miller, OU=Sales, DC=intra.contoso.local",URI:https://contoso.com/users/chelsea.miller,UnknownUsage,2023-08-16 07:41:32,2025-08-15 07:41:32,1000107,2023-08-16 07:41:32,Issued,UnknownUsage,
20081,contoso.com\mar-pc414$,MachineCertificate,mar-pc414.intra.contoso.local,CN=mar-pc414.intra.contoso.local,"IP:192.168.202.213, DNS:mar-pc414.intra.contoso.local","Client Authentication, Server Authentication",2023-08-29 20:32:14,2025-08-28 20:32:14,1000426,2023-08-29 20:32:14,Issued,"Client Authentication, Server Authentication",
21809,contoso.com\jonathan.graham,ServerCertificate,Jonathan Graham,"CN=Jonathan Graham, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/jonathan.graham,Server Authentication,2024-03-31 05:40:06,2026-03-31 05:40:06,1000358,2024-03-31 05:40:06,Issued,Server Authentication,
20924,contoso.com\it-pc786$,UnknownTemplate,it-pc786.intra.contoso.local,CN=it-pc786.intra.contoso.local,IP:192.168.97.128,UnknownUsage,2023-11-09 10:16:26,2025-11-08 10:16:26,1000342,2023-11-09 10:16:26,Issued,UnknownUsage,
21975,contoso.com\kathrynw,CodeSigningCertificate,Kathryn Woods,"CN=Kathryn Woods, OU=Finance, DC=intra.contoso.local","UPN:kathrynw@contoso.com, URI:https://contoso.com/users/kathrynw, URI:https://contoso.com/users/kathrynw",Code Signing,2023-10-27 20:57:03,2025-10-26 20:57:03,1000762,2023-10-27 20:57:03,Issued,Code Signing,
20616,contoso.com\roberts,UserCertificate,Robert Singleton,"CN=Robert Singleton, OU=Operations, DC=intra.contoso.local",RFC822:roberts@contoso.com,"Client Authentication, Secure Email",2025-01-27 18:09:57,2027-01-27 18:09:57,1000023,2025-01-27 18:09:57,Issued,"Client Authentication, Secure Email",
21067,contoso.com\fin-pc631$,DomainControllerCertificate,fin-pc631.intra.contoso.local,CN=fin-pc631.intra.contoso.local,"IP:192.168.75.100, DNS:fin-pc631.intra.contoso.local","Client Authentication, Server Authentication",2023-08-03 22:28:29,2025-08-02 22:28:29,1000340,2023-08-03 22:28:29,Issued,"Client Authentication, Server Authentication",
21068,contoso.com\mar-pc432$,DomainControllerCertificate,mar-pc432.intra.contoso.local,CN=mar-pc432.intra.contoso.local,"DNS:mar-pc432.intra.contoso.local, IP:172.27.132.234, IP:192.168.239.100","Client Authentication, Server Authentication",2024-12-31 12:06:18,2026-12-31 12:06:18,1000127,2024-12-31 12:06:18,Issued,"Client Authentication, Server Authentication",
20790,contoso.com\djohnson,AdminCertificate,David Johnson,"CN=David Johnson, OU=Finance, DC=intra.contoso.local","UPN:djohnson@contoso.com, UPN:djohnson@contoso.com, UPN:djohnson@contoso.com","Client Authentication, Any Purpose",2023-11-23 20:24:24,2025-11-22 20:24:24,1000670,2023-11-23 20:24:24,Issued,"Client Authentication, Any Purpose",
20205,contoso.com\it-pc258$,EmailCertificate,it-pc258.intra.contoso.local,CN=it-pc258.intra.contoso.local,"IP:192.168.111.126, IP:172.22.145.214",Secure Email,2023-04-24 08:01:57,2025-04-23 08:01:57,1000244,2023-04-24 08:01:57,Issued,Secure Email,
21099,contoso.com\mar-pc139$,CodeSigningCertificate,mar-pc139.intra.contoso.local,CN=mar-pc139.intra.contoso.local,"DNS:mar-pc139.intra.contoso.local, IP:172.20.204.137",Code Signing,2023-09-28 18:02:31,2025-09-27 18:02:31,1000915,2023-09-28 18:02:31,Issued,Code Signing,
20053,contoso.com\revans,CodeSigningCertificate,Richard Evans,"CN=Richard Evans, OU=Legal, DC=intra.contoso.local","RFC822:revans@contoso.com, RFC822:revans@contoso.com, RFC822:revans@contoso.com",Code Signing,2024-11-08 10:19:08,2026-11-08 10:19:08,1000971,2024-11-08 10:19:08,Issued,Code Signing,
21462,contoso.com\cwilliams,CodeSigningCertificate,Charles Williams,"CN=Charles Williams, OU=HR, DC=intra.contoso.local","UPN:cwilliams@contoso.com, RFC822:cwilliams@contoso.com",Code Signing,2023-03-26 13:44:11,2025-03-25 13:44:11,1000807,2023-03-26 13:44:11,Issued,Code Signing,
21688,contoso.com\alejandro.barrera,AdminCertificate,Alejandro Barrera,"CN=Alejandro Barrera, OU=Finance, DC=intra.contoso.local","UPN:alejandro.barrera@contoso.com, UPN:alejandro.barrera@contoso.com, UPN:alejandro.barrera@contoso.com","Client Authentication, Any Purpose",2024-02-11 10:41:57,2026-02-10 10:41:57,1000277,2024-02-11 10:41:57,Issued,"Client Authentication, Any Purpose",
21310,contoso.com\eng-pc694$,EncryptionCertificate,eng-pc694.intra.contoso.local,CN=eng-pc694.intra.contoso.local,"DNS:eng-pc694.intra.contoso.local, DNS:eng-pc694.intra.contoso.local",Secure Email,2024-04-16 14:41:06,2026-04-16 14:41:06,1000555,2024-04-16 14:41:06,Issued,Secure Email,
21292,contoso.com\jessicaw,CodeSigningCertificate,Jessica Wheeler,"CN=Jessica Wheeler, OU=Operations, DC=intra.contoso.local",UPN:jessicaw@contoso.com,Code Signing,2025-01-03 14:36:47,2027-01-03 14:36:47,1000598,2025-01-03 14:36:47,Issued,Code Signing,
20138,contoso.com\hr-pc157$,UserCertificate,hr-pc157.intra.contoso.local,CN=hr-pc157.intra.contoso.local,"IP:192.168.153.125, DNS:hr-pc157.intra.contoso.local","Client Authentication, Secure Email",2023-03-26 21:06:12,2025-03-25 21:06:12,1000078,2023-03-26 21:06:12,Issued,"Client Authentication, Secure Email",
20826,contoso.com\fernandofloyd,UnknownTemplate,Fernando Floyd,"CN=Fernando Floyd, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/fernandofloyd, RFC822:fernandofloyd@contoso.com, UPN:fernandofloyd@contoso.com",UnknownUsage,2024-07-21 01:47:55,2026-07-21 01:47:55,1000380,2024-07-21 01:47:55,Issued,UnknownUsage,
20638,contoso.com\amandahaynes,DomainControllerCertificate,Amanda Haynes,"CN=Amanda Haynes, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/amandahaynes,"Client Authentication, Server Authentication",2024-02-06 05:57:29,2026-02-05 05:57:29,1000299,2024-02-06 05:57:29,Issued,"Client Authentication, Server Authentication",
21443,contoso.com\aholt,AdminCertificate,Ana Holt,"CN=Ana Holt, OU=Marketing, DC=intra.contoso.local","UPN:aholt@contoso.com, UPN:aholt@contoso.com, URI:https://contoso.com/users/aholt","Client Authentication, Any Purpose",2023-12-21 07:36:13,2025-12-20 07:36:13,1000213,2023-12-21 07:36:13,Issued,"Client Authentication, Any Purpose",
21313,contoso.com\hr-pc147$,CodeSigningCertificate,hr-pc147.intra.contoso.local,CN=hr-pc147.intra.contoso.local,"DNS:hr-pc147.intra.contoso.local, DNS:hr-pc147.intra.contoso.local, IP:172.30.2.213",Code Signing,2024-07-11 12:45:42,2026-07-11 12:45:42,1000840,2024-07-11 12:45:42,Issued,Code Signing,
21321,contoso.com\alexander.fuentes,VPNCertificate,Alexander Fuentes,"CN=Alexander Fuentes, OU=HR, DC=intra.contoso.local","RFC822:alexander.fuentes@contoso.com, RFC822:alexander.fuentes@contoso.com, UPN:alexander.fuentes@contoso.com",Client Authentication,2024-04-28 10:16:17,2026-04-28 10:16:17,1000602,2024-04-28 10:16:17,Issued,Client Authentication,
20467,contoso.com\fin-pc158$,EmailCertificate,fin-pc158.intra.contoso.local,CN=fin-pc158.intra.contoso.local,DNS:fin-pc158.intra.contoso.local,Secure Email,2023-06-15 04:50:15,2025-06-14 04:50:15,1000849,2023-06-15 04:50:15,Issued,Secure Email,
21268,contoso.com\dschneider,EncryptionCertificate,Danielle Schneider,"CN=Danielle Schneider, OU=Operations, DC=intra.contoso.local",URI:https://contoso.com/users/dschneider,Secure Email,2024-04-29 02:16:16,2026-04-29 02:16:16,1000255,2024-04-29 02:16:16,Issued,Secure Email,
21972,contoso.com\marvinh,SMIMECertificate,Marvin Hernandez,"CN=Marvin Hernandez, OU=Operations, DC=intra.contoso.local",RFC822:marvinh@contoso.com,Secure Email,2023-08-13 22:37:00,2025-08-12 22:37:00,1000323,2023-08-13 22:37:00,Issued,Secure Email,
21021,contoso.com\daniellea,UnknownTemplate,Danielle Arellano,"CN=Danielle Arellano, OU=Sales, DC=intra.contoso.local","UPN:daniellea@contoso.com, URI:https://contoso.com/users/daniellea, URI:https://contoso.com/users/daniellea",UnknownUsage,2024-02-05 18:22:03,2026-02-04 18:22:03,1000183,2024-02-05 18:22:03,Issued,UnknownUsage,
20578,contoso.com\hr-pc442$,EmailCertificate,hr-pc442.intra.contoso.local,CN=hr-pc442.intra.contoso.local,IP:10.244.239.236,Secure Email,2024-09-13 03:56:36,2026-09-13 03:56:36,1000272,2024-09-13 03:56:36,Issued,Secure Email,
21404,contoso.com\samuel.davis,SMIMECertificate,Samuel Davis,"CN=Samuel Davis, OU=Engineering, DC=intra.contoso.local","UPN:samuel.davis@contoso.com, URI:https://contoso.com/users/samuel.davis, UPN:samuel.davis@contoso.com",Secure Email,2023-07-03 04:26:22,2025-07-02 04:26:22,1000723,2023-07-03 04:26:22,Issued,Secure Email,
20389,contoso.com\mnelson,EncryptionCertificate,Michael Nelson,"CN=Michael Nelson, OU=IT, DC=intra.contoso.local",RFC822:mnelson@contoso.com,Secure Email,2024-01-14 16:57:52,2026-01-13 16:57:52,1000793,2024-01-14 16:57:52,Issued,Secure Email,
20566,contoso.com\laurendominguez,CodeSigningCertificate,Lauren Dominguez,"CN=Lauren Dominguez, OU=HR, DC=intra.contoso.local","RFC822:laurendominguez@contoso.com, URI:https://contoso.com/users/laurendominguez, URI:https://contoso.com/users/laurendominguez",Code Signing,2024-01-28 10:41:38,2026-01-27 10:41:38,1000192,2024-01-28 10:41:38,Issued,Code Signing,
21534,contoso.com\sal-pc361$,DomainControllerCertificate,sal-pc361.intra.contoso.local,CN=sal-pc361.intra.contoso.local,"DNS:sal-pc361.intra.contoso.local, IP:172.20.135.227, IP:172.23.17.67","Client Authentication, Server Authentication",2023-08-11 06:38:22,2025-08-10 06:38:22,1000278,2023-08-11 06:38:22,Issued,"Client Authentication, Server Authentication",
20653,contoso.com\kjones,ServerCertificate,Kelly Jones,"CN=Kelly Jones, OU=Legal, DC=intra.contoso.local",RFC822:kjones@contoso.com,Server Authentication,2023-08-09 10:26:27,2025-08-08 10:26:27,1000383,2023-08-09 10:26:27,Issued,Server Authentication,
21280,contoso.com\brendaa,EmailCertificate,Brenda Allison,"CN=Brenda Allison, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/brendaa, URI:https://contoso.com/users/brendaa",Secure Email,2023-08-23 16:36:36,2025-08-22 16:36:36,1000979,2023-08-23 16:36:36,Issued,Secure Email,
20358,contoso.com\sarahp,VPNCertificate,Sarah Patel,"CN=Sarah Patel, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/sarahp, RFC822:sarahp@contoso.com, UPN:sarahp@contoso.com",Client Authentication,2024-10-24 17:11:49,2026-10-24 17:11:49,1000267,2024-10-24 17:11:49,Issued,Client Authentication,
21201,contoso.com\kathrynz,MachineCertificate,Kathryn Zuniga,"CN=Kathryn Zuniga, OU=IT, DC=intra.contoso.local","UPN:kathrynz@contoso.com, UPN:kathrynz@contoso.com, UPN:kathrynz@contoso.com","Client Authentication, Server Authentication",2023-11-18 13:03:56,2025-11-17 13:03:56,1000705,2023-11-18 13:03:56,Issued,"Client Authentication, Server Authentication",
20728,contoso.com\mcortez,SMIMECertificate,Matthew Cortez,"CN=Matthew Cortez, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/mcortez, UPN:mcortez@contoso.com, URI:https://contoso.com/users/mcortez",Secure Email,2024-09-08 18:58:35,2026-09-08 18:58:35,1000329,2024-09-08 18:58:35,Issued,Secure Email,
21699,contoso.com\jennahill,UserCertificate,Jenna Hill,"CN=Jenna Hill, OU=Sales, DC=intra.contoso.local","RFC822:jennahill@contoso.com, UPN:jennahill@contoso.com","Client Authentication, Secure Email",2024-11-16 04:30:55,2026-11-16 04:30:55,1000880,2024-11-16 04:30:55,Issued,"Client Authentication, Secure Email",
20666,contoso.com\martinm,EmailCertificate,Martin Miller,"CN=Martin Miller, OU=Legal, DC=intra.contoso.local","UPN:martinm@contoso.com, RFC822:martinm@contoso.com",Secure Email,2025-01-09 11:29:16,2027-01-09 11:29:16,1000044,2025-01-09 11:29:16,Issued,Secure Email,
20553,contoso.com\elizabeths,MachineCertificate,Elizabeth Summers,"CN=Elizabeth Summers, OU=Sales, DC=intra.contoso.local","UPN:elizabeths@contoso.com, RFC822:elizabeths@contoso.com","Client Authentication, Server Authentication",2023-04-29 20:29:45,2025-04-28 20:29:45,1000858,2023-04-29 20:29:45,Issued,"Client Authentication, Server Authentication",
21714,contoso.com\eng-pc637$,ServerCertificate,eng-pc637.intra.contoso.local,CN=eng-pc637.intra.contoso.local,DNS:eng-pc637.intra.contoso.local,Server Authentication,2024-12-10 23:58:28,2026-12-10 23:58:28,1000241,2024-12-10 23:58:28,Issued,Server Authentication,
21165,contoso.com\sal-pc431$,AdminCertificate,sal-pc431.intra.contoso.local,CN=sal-pc431.intra.contoso.local,"IP:192.168.85.175, IP:10.32.4.146","Client Authentication, Any Purpose",2024-05-12 12:40:40,2026-05-12 12:40:40,1000519,2024-05-12 12:40:40,Issued,"Client Authentication, Any Purpose",
21797,contoso.com\jeffery.tucker,SMIMECertificate,Jeffery Tucker,"CN=Jeffery Tucker, OU=Operations, DC=intra.contoso.local",RFC822:jeffery.tucker@contoso.com,Secure Email,2025-02-01 16:21:09,2027-02-01 16:21:09,1000929,2025-02-01 16:21:09,Issued,Secure Email,
21126,contoso.com\kristys,DomainControllerCertificate,Kristy Stafford,"CN=Kristy Stafford, OU=IT, DC=intra.contoso.local","UPN:kristys@contoso.com, RFC822:kristys@contoso.com","Client Authentication, Server Authentication",2023-08-20 03:58:31,2025-08-19 03:58:31,1000256,2023-08-20 03:58:31,Issued,"Client Authentication, Server Authentication",
20747,contoso.com\leg-pc386$,VPNCertificate,leg-pc386.intra.contoso.local,CN=leg-pc386.intra.contoso.local,IP:10.246.237.253,Client Authentication,2023-11-06 21:05:01,2025-11-05 21:05:01,1000097,2023-11-06 21:05:01,Issued,Client Authentication,
21878,contoso.com\hr-pc265$,ServerCertificate,hr-pc265.intra.contoso.local,CN=hr-pc265.intra.contoso.local,"DNS:hr-pc265.intra.contoso.local, IP:172.31.121.146, DNS:hr-pc265.intra.contoso.local",Server Authentication,2024-02-23 06:48:37,2026-02-22 06:48:37,1000064,2024-02-23 06:48:37,Issued,Server Authentication,
20739,contoso.com\mar-pc799$,UnknownTemplate,mar-pc799.intra.contoso.local,CN=mar-pc799.intra.contoso.local,"DNS:mar-pc799.intra.contoso.local, IP:172.26.193.183",UnknownUsage,2023-08-30 16:31:19,2025-08-29 16:31:19,1000958,2023-08-30 16:31:19,Issued,UnknownUsage,
21279,contoso.com\john.baker,CodeSigningCertificate,John Baker,"CN=John Baker, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/john.baker,Code Signing,2023-04-27 09:20:03,2025-04-26 09:20:03,1000332,2023-04-27 09:20:03,Issued,Code Signing,
21559,contoso.com\cameron.vaughan,EncryptionCertificate,Cameron Vaughan,"CN=Cameron Vaughan, OU=Marketing, DC=intra.contoso.local","RFC822:cameron.vaughan@contoso.com, RFC822:cameron.vaughan@contoso.com, RFC822:cameron.vaughan@contoso.com",Secure Email,2024-02-17 10:03:59,2026-02-16 10:03:59,1000564,2024-02-17 10:03:59,Issued,Secure Email,
20668,contoso.com\cgarcia,AdminCertificate,Cynthia Garcia,"CN=Cynthia Garcia, OU=Marketing, DC=intra.contoso.local",URI:https://contoso.com/users/cgarcia,"Client Authentication, Any Purpose",2023-05-20 03:29:21,2025-05-19 03:29:21,1000761,2023-05-20 03:29:21,Issued,"Client Authentication, Any Purpose",
21719,contoso.com\donaldw,DomainControllerCertificate,Donald Walters,"CN=Donald Walters, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/donaldw,"Client Authentication, Server Authentication",2023-11-08 01:43:35,2025-11-07 01:43:35,1000264,2023-11-08 01:43:35,Issued,"Client Authentication, Server Authentication",
21221,contoso.com\williamgonzalez,EmailCertificate,William Gonzalez,"CN=William Gonzalez, OU=Sales, DC=intra.contoso.local",RFC822:williamgonzalez@contoso.com,Secure Email,2025-01-18 06:53:59,2027-01-18 06:53:59,1000776,2025-01-18 06:53:59,Issued,Secure Email,
21276,contoso.com\bgray,CodeSigningCertificate,Brian Gray,"CN=Brian Gray, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/bgray, UPN:bgray@contoso.com",Code Signing,2024-07-24 17:22:05,2026-07-24 17:22:05,1000955,2024-07-24 17:22:05,Issued,Code Signing,
21624,contoso.com\ope-pc889$,DomainControllerCertificate,ope-pc889.intra.contoso.local,CN=ope-pc889.intra.contoso.local,"DNS:ope-pc889.intra.contoso.local, DNS:ope-pc889.intra.contoso.local, DNS:ope-pc889.intra.contoso.local","Client Authentication, Server Authentication",2023-06-17 03:14:09,2025-06-16 03:14:09,1000252,2023-06-17 03:14:09,Issued,"Client Authentication, Server Authentication",
21311,contoso.com\kristief,EmailCertificate,Kristie Frazier,"CN=Kristie Frazier, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/kristief,Secure Email,2024-08-06 16:06:44,2026-08-06 16:06:44,1000594,2024-08-06 16:06:44,Issued,Secure Email,
21851,contoso.com\gabriel.allen,UnknownTemplate,Gabriel Allen,"CN=Gabriel Allen, OU=Operations, DC=intra.contoso.local",URI:https://contoso.com/users/gabriel.allen,UnknownUsage,2025-01-30 09:57:30,2027-01-30 09:57:30,1000674,2025-01-30 09:57:30,Issued,UnknownUsage,
20579,contoso.com\hr-pc146$,CodeSigningCertificate,hr-pc146.intra.contoso.local,CN=hr-pc146.intra.contoso.local,"IP:192.168.243.192, DNS:hr-pc146.intra.contoso.local",Code Signing,2024-10-12 02:08:17,2026-10-12 02:08:17,1000625,2024-10-12 02:08:17,Issued,Code Signing,
20508,contoso.com\kberry,EmailCertificate,Kyle Berry,"CN=Kyle Berry, OU=HR, DC=intra.contoso.local","UPN:kberry@contoso.com, URI:https://contoso.com/users/kberry",Secure Email,2024-07-20 01:14:38,2026-07-20 01:14:38,1000620,2024-07-20 01:14:38,Issued,Secure Email,
21627,contoso.com\hr-pc210$,MachineCertificate,hr-pc210.intra.contoso.local,CN=hr-pc210.intra.contoso.local,"DNS:hr-pc210.intra.contoso.local, DNS:hr-pc210.intra.contoso.local, IP:10.42.25.48","Client Authentication, Server Authentication",2023-05-23 21:06:15,2025-05-22 21:06:15,1000951,2023-05-23 21:06:15,Issued,"Client Authentication, Server Authentication",
21828,contoso.com\amys,ServerCertificate,Amy Stone,"CN=Amy Stone, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/amys,Server Authentication,2023-10-12 07:58:26,2025-10-11 07:58:26,1000816,2023-10-12 07:58:26,Issued,Server Authentication,
20254,contoso.com\dillonw,VPNCertificate,Dillon Wallace,"CN=Dillon Wallace, OU=Finance, DC=intra.contoso.local",RFC822:dillonw@contoso.com,Client Authentication,2024-03-28 17:24:01,2026-03-28 17:24:01,1000432,2024-03-28 17:24:01,Issued,Client Authentication,
21515,contoso.com\mreyes,EmailCertificate,Mark Reyes,"CN=Mark Reyes, OU=Operations, DC=intra.contoso.local","UPN:mreyes@contoso.com, RFC822:mreyes@contoso.com, URI:https://contoso.com/users/mreyes",Secure Email,2024-07-12 19:53:46,2026-07-12 19:53:46,1000987,2024-07-12 19:53:46,Issued,Secure Email,
20699,contoso.com\leg-pc386$,AdminCertificate,leg-pc386.intra.contoso.local,CN=leg-pc386.intra.contoso.local,"DNS:leg-pc386.intra.contoso.local, DNS:leg-pc386.intra.contoso.local, DNS:leg-pc386.intra.contoso.local","Client Authentication, Any Purpose",2023-09-05 00:48:15,2025-09-04 00:48:15,1000959,2023-09-05 00:48:15,Issued,"Client Authentication, Any Purpose",
20916,contoso.com\jclark,EmailCertificate,Jose Clark,"CN=Jose Clark, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/jclark, RFC822:jclark@contoso.com",Secure Email,2024-11-11 08:44:15,2026-11-11 08:44:15,1000445,2024-11-11 08:44:15,Issued,Secure Email,
21501,contoso.com\mckenzie.cook,UserCertificate,Mckenzie Cook,"CN=Mckenzie Cook, OU=Legal, DC=intra.contoso.local","UPN:mckenzie.cook@contoso.com, RFC822:mckenzie.cook@contoso.com, UPN:mckenzie.cook@contoso.com","Client Authentication, Secure Email",2024-03-05 02:51:41,2026-03-05 02:51:41,1000833,2024-03-05 02:51:41,Issued,"Client Authentication, Secure Email",
21902,contoso.com\julier,VPNCertificate,Julie Reeves,"CN=Julie Reeves, OU=Engineering, DC=intra.contoso.local",RFC822:julier@contoso.com,Client Authentication,2024-03-06 18:02:36,2026-03-06 18:02:36,1000586,2024-03-06 18:02:36,Issued,Client Authentication,
21080,contoso.com\robertcollins,CodeSigningCertificate,Robert Collins,"CN=Robert Collins, OU=Finance, DC=intra.contoso.local",RFC822:robertcollins@contoso.com,Code Signing,2023-12-13 22:10:59,2025-12-12 22:10:59,1000956,2023-12-13 22:10:59,Issued,Code Signing,
21224,contoso.com\brendat,UnknownTemplate,Brenda Thompson,"CN=Brenda Thompson, OU=Marketing, DC=intra.contoso.local","RFC822:brendat@contoso.com, RFC822:brendat@contoso.com",UnknownUsage,2023-06-21 21:06:32,2025-06-20 21:06:32,1000405,2023-06-21 21:06:32,Issued,UnknownUsage,
20702,contoso.com\amy.potts,ServerCertificate,Amy Potts,"CN=Amy Potts, OU=Operations, DC=intra.contoso.local",URI:https://contoso.com/users/amy.potts,Server Authentication,2025-02-10 11:28:58,2027-02-10 11:28:58,1000969,2025-02-10 11:28:58,Issued,Server Authentication,
20782,contoso.com\ronald.scott,EmailCertificate,Ronald Scott,"CN=Ronald Scott, OU=Sales, DC=intra.contoso.local","RFC822:ronald.scott@contoso.com, RFC822:ronald.scott@contoso.com, RFC822:ronald.scott@contoso.com",Secure Email,2023-04-06 17:12:33,2025-04-05 17:12:33,1000874,2023-04-06 17:12:33,Issued,Secure Email,
21610,contoso.com\syates,AdminCertificate,Sarah Yates,"CN=Sarah Yates, OU=Operations, DC=intra.contoso.local",RFC822:syates@contoso.com,"Client Authentication, Any Purpose",2023-07-16 12:18:58,2025-07-15 12:18:58,1000916,2023-07-16 12:18:58,Issued,"Client Authentication, Any Purpose",
21867,contoso.com\kylie.mitchell,SMIMECertificate,Kylie Mitchell,"CN=Kylie Mitchell, OU=Operations, DC=intra.contoso.local",UPN:kylie.mitchell@contoso.com,Secure Email,2023-05-08 20:29:01,2025-05-07 20:29:01,1000548,2023-05-08 20:29:01,Issued,Secure Email,
21085,contoso.com\susan.porter,SMIMECertificate,Susan Porter,"CN=Susan Porter, OU=Legal, DC=intra.contoso.local","RFC822:susan.porter@contoso.com, RFC822:susan.porter@contoso.com",Secure Email,2024-08-18 23:07:29,2026-08-18 23:07:29,1000152,2024-08-18 23:07:29,Issued,Secure Email,
21514,contoso.com\hr-pc919$,MachineCertificate,hr-pc919.intra.contoso.local,CN=hr-pc919.intra.contoso.local,"IP:172.19.9.104, IP:172.21.231.83","Client Authentication, Server Authentication",2024-02-08 04:04:27,2026-02-07 04:04:27,1000804,2024-02-08 04:04:27,Issued,"Client Authentication, Server Authentication",
21409,contoso.com\fin-pc157$,MachineCertificate,fin-pc157.intra.contoso.local,CN=fin-pc157.intra.contoso.local,"IP:172.30.58.164, DNS:fin-pc157.intra.contoso.local","Client Authentication, Server Authentication",2024-11-17 07:36:46,2026-11-17 07:36:46,1000148,2024-11-17 07:36:46,Issued,"Client Authentication, Server Authentication",
21933,contoso.com\bhayes,VPNCertificate,Brian Hayes,"CN=Brian Hayes, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/bhayes,Client Authentication,2024-08-22 15:23:55,2026-08-22 15:23:55,1000796,2024-08-22 15:23:55,Issued,Client Authentication,
21631,contoso.com\jjohnson,EncryptionCertificate,Jennifer Johnson,"CN=Jennifer Johnson, OU=Finance, DC=intra.contoso.local",UPN:jjohnson@contoso.com,Secure Email,2023-05-18 18:16:50,2025-05-17 18:16:50,1000188,2023-05-18 18:16:50,Issued,Secure Email,
20224,contoso.com\sroach,VPNCertificate,Steve Roach,"CN=Steve Roach, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/sroach, UPN:sroach@contoso.com, URI:https://contoso.com/users/sroach",Client Authentication,2024-04-21 09:45:58,2026-04-21 09:45:58,1000350,2024-04-21 09:45:58,Issued,Client Authentication,
20520,contoso.com\helendennis,EncryptionCertificate,Helen Dennis,"CN=Helen Dennis, OU=Finance, DC=intra.contoso.local","UPN:helendennis@contoso.com, URI:https://contoso.com/users/helendennis, UPN:helendennis@contoso.com",Secure Email,2024-10-29 12:15:02,2026-10-29 12:15:02,1000288,2024-10-29 12:15:02,Issued,Secure Email,
20488,contoso.com\ashley.atkins,UserCertificate,Ashley Atkins,"CN=Ashley Atkins, OU=Finance, DC=intra.contoso.local",RFC822:ashley.atkins@contoso.com,"Client Authentication, Secure Email",2024-05-29 03:57:31,2026-05-29 03:57:31,1000081,2024-05-29 03:57:31,Issued,"Client Authentication, Secure Email",
20345,contoso.com\eng-pc324$,UnknownTemplate,eng-pc324.intra.contoso.local,CN=eng-pc324.intra.contoso.local,"DNS:eng-pc324.intra.contoso.local, DNS:eng-pc324.intra.contoso.local, IP:172.27.50.181",UnknownUsage,2024-11-30 23:58:15,2026-11-30 23:58:15,1000984,2024-11-30 23:58:15,Issued,UnknownUsage,
