RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
15968,contoso.com\brendas,AdminCertificate,Brenda Sanders,"CN=Brenda Sanders, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/brendas,"Client Authentication, Any Purpose",2023-06-17 23:02:38,2025-06-16 23:02:38,1007964,2023-06-17 23:02:38,Issued,"Client Authentication, Any Purpose",0
16277,contoso.com\cindysullivan,CodeSigningCertificate,Cindy Sullivan,"CN=Cindy Sullivan, OU=Finance, DC=intra.contoso.local","RFC822:cindysullivan@contoso.com, URI:https://contoso.com/users/cindysullivan, RFC822:cindysullivan@contoso.com",Code Signing,2023-11-28 18:15:54,2025-11-27 18:15:54,1007965,2023-11-28 18:15:54,Issued,Code Signing,0
24434,contoso.com\coreyturner,EmailCertificate,Corey Turner,"CN=Corey Turner, OU=Marketing, DC=intra.contoso.local",UPN:coreyturner@contoso.com,Secure Email,2025-01-18 23:25:04,2027-01-18 23:25:04,1007966,2025-01-18 23:25:04,Issued,Secure Email,0
11136,contoso.com\william.hill,UserCertificate,William Hill,"CN=William Hill, OU=Marketing, DC=intra.contoso.local","UPN:william.hill@contoso.com, RFC822:william.hill@contoso.com","Client Authentication, Secure Email",2024-12-24 21:16:46,2026-12-24 21:16:46,1007967,2024-12-24 21:16:46,Issued,"Client Authentication, Secure Email",0
10055,contoso.com\dwilson,EmailCertificate,Danielle Wilson,"CN=Danielle Wilson, OU=Finance, DC=intra.contoso.local","RFC822:dwilson@contoso.com, RFC822:dwilson@contoso.com, RFC822:dwilson@contoso.com",Secure Email,2023-03-25 08:37:04,2025-03-24 08:37:04,1007968,2023-03-25 08:37:04,Issued,Secure Email,0
17857,contoso.com\miranda.nelson,UserCertificate,Miranda Nelson,"CN=Miranda Nelson, OU=Legal, DC=intra.contoso.local",UPN:miranda.nelson@contoso.com,"Client Authentication, Secure Email",2025-01-21 21:57:43,2027-01-21 21:57:43,1007969,2025-01-21 21:57:43,Issued,"Client Authentication, Secure Email",0
15507,contoso.com\it-pc345$,EmailCertificate,it-pc345.intra.contoso.local,CN=it-pc345.intra.contoso.local,"DNS:it-pc345.intra.contoso.local, IP:10.84.55.23",Secure Email,2025-01-04 18:23:22,2027-01-04 18:23:22,1007970,2025-01-04 18:23:22,Issued,Secure Email,0
18118,contoso.com\fin-pc383$,MachineCertificate,fin-pc383.intra.contoso.local,CN=fin-pc383.intra.contoso.local,"DNS:fin-pc383.intra.contoso.local, DNS:fin-pc383.intra.contoso.local, DNS:fin-pc383.intra.contoso.local","Client Authentication, Server Authentication",2023-12-11 10:04:48,2025-12-10 10:04:48,1007971,2023-12-11 10:04:48,Issued,"Client Authentication, Server Authentication",0
14590,contoso.com\davidn,UnknownTemplate,David Nichols,"CN=David Nichols, OU=Sales, DC=intra.contoso.local",UPN:davidn@contoso.com,UnknownUsage,2023-07-13 05:06:36,2025-07-12 05:06:36,1007972,2023-07-13 05:06:36,Issued,UnknownUsage,0
15221,contoso.com\sal-pc604$,CodeSigningCertificate,sal-pc604.intra.contoso.local,CN=sal-pc604.intra.contoso.local,IP:172.24.154.194,Code Signing,2024-03-10 18:34:19,2026-03-10 18:34:19,1007973,2024-03-10 18:34:19,Issued,Code Signing,0
21248,contoso.com\james.gentry,UnknownTemplate,James Gentry,"CN=James Gentry, OU=IT, DC=intra.contoso.local","UPN:james.gentry@contoso.com, URI:https://contoso.com/users/james.gentry, UPN:james.gentry@contoso.com",UnknownUsage,2024-09-06 21:54:44,2026-09-06 21:54:44,1007974,2024-09-06 21:54:44,Issued,UnknownUsage,0
28057,contoso.com\bryanr,CodeSigningCertificate,Bryan Rocha,"CN=Bryan Rocha, OU=Sales, DC=intra.contoso.local","RFC822:bryanr@contoso.com, UPN:bryanr@contoso.com",Code Signing,2023-08-03 14:16:08,2025-08-02 14:16:08,1007975,2023-08-03 14:16:08,Issued,Code Signing,0
13299,contoso.com\derekhuffman,EmailCertificate,Derek Huffman,"CN=Derek Huffman, OU=Operations, DC=intra.contoso.local","RFC822:derekhuffman@contoso.com, UPN:derekhuffman@contoso.com",Secure Email,2023-04-06 10:14:01,2025-04-05 10:14:01,1007976,2023-04-06 10:14:01,Issued,Secure Email,0
22975,contoso.com\meghan.ware,DomainControllerCertificate,Meghan Ware,"CN=Meghan Ware, OU=HR, DC=intra.contoso.local","UPN:meghan.ware@contoso.com, RFC822:meghan.ware@contoso.com","Client Authentication, Server Authentication",2023-05-07 21:22:42,2025-05-06 21:22:42,1007977,2023-05-07 21:22:42,Issued,"Client Authentication, Server Authentication",0
14169,contoso.com\tadams,MachineCertificate,Tina Adams,"CN=Tina Adams, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/tadams, URI:https://contoso.com/users/tadams","Client Authentication, Server Authentication",2023-12-01 16:26:24,2025-11-30 16:26:24,1007978,2023-12-01 16:26:24,Issued,"Client Authentication, Server Authentication",0
25396,contoso.com\charlesm,EncryptionCertificate,Charles Miller,"CN=Charles Miller, OU=Engineering, DC=intra.contoso.local","RFC822:charlesm@contoso.com, UPN:charlesm@contoso.com, URI:https://contoso.com/users/charlesm",Secure Email,2023-11-03 00:48:38,2025-11-02 00:48:38,1007979,2023-11-03 00:48:38,Issued,Secure Email,0
15597,contoso.com\tina.ho,CodeSigningCertificate,Tina Ho,"CN=Tina Ho, OU=IT, DC=intra.contoso.local","UPN:tina.ho@contoso.com, UPN:tina.ho@contoso.com, RFC822:tina.ho@contoso.com",Code Signing,2024-11-16 20:54:39,2026-11-16 20:54:39,1007980,2024-11-16 20:54:39,Issued,Code Signing,0
24792,contoso.com\aperez,AdminCertificate,Annette Perez,"CN=Annette Perez, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/aperez,"Client Authentication, Any Purpose",2025-01-26 06:10:39,2027-01-26 06:10:39,1007981,2025-01-26 06:10:39,Issued,"Client Authentication, Any Purpose",0
12405,contoso.com\laura.lopez,EncryptionCertificate,Laura Lopez,"CN=Laura Lopez, OU=Operations, DC=intra.contoso.local","UPN:laura.lopez@contoso.com, URI:https://contoso.com/users/laura.lopez, RFC822:laura.lopez@contoso.com",Secure Email,2023-08-15 11:19:45,2025-08-14 11:19:45,1007982,2023-08-15 11:19:45,Issued,Secure Email,0
12193,contoso.com\jmarks,AdminCertificate,Jamie Marks,"CN=Jamie Marks, OU=IT, DC=intra.contoso.local","UPN:jmarks@contoso.com, UPN:jmarks@contoso.com, UPN:jmarks@contoso.com","Client Authentication, Any Purpose",2024-03-02 15:37:05,2026-03-02 15:37:05,1007983,2024-03-02 15:37:05,Issued,"Client Authentication, Any Purpose",0
10759,contoso.com\michael.meyers,DomainControllerCertificate,Michael Meyers,"CN=Michael Meyers, OU=Operations, DC=intra.contoso.local",UPN:michael.meyers@contoso.com,"Client Authentication, Server Authentication",2024-07-07 11:11:29,2026-07-07 11:11:29,1007984,2024-07-07 11:11:29,Issued,"Client Authentication, Server Authentication",0
28994,contoso.com\fin-pc738$,UnknownTemplate,fin-pc738.intra.contoso.local,CN=fin-pc738.intra.contoso.local,"DNS:fin-pc738.intra.contoso.local, IP:10.235.151.216",UnknownUsage,2023-09-01 10:25:33,2025-08-31 10:25:33,1007985,2023-09-01 10:25:33,Issued,UnknownUsage,0
23908,contoso.com\shelleyc,SMIMECertificate,Shelley Campbell,"CN=Shelley Campbell, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/shelleyc, RFC822:shelleyc@contoso.com, RFC822:shelleyc@contoso.com",Secure Email,2023-10-19 16:39:58,2025-10-18 16:39:58,1007986,2023-10-19 16:39:58,Issued,Secure Email,0
21949,contoso.com\laurenedwards,DomainControllerCertificate,Lauren Edwards,"CN=Lauren Edwards, OU=Marketing, DC=intra.contoso.local","RFC822:laurenedwards@contoso.com, RFC822:laurenedwards@contoso.com, URI:https://contoso.com/users/laurenedwards","Client Authentication, Server Authentication",2024-04-30 22:12:53,2026-04-30 22:12:53,1007987,2024-04-30 22:12:53,Issued,"Client Authentication, Server Authentication",0
24169,contoso.com\megann,VPNCertificate,Megan Nguyen,"CN=Megan Nguyen, OU=Operations, DC=intra.contoso.local","UPN:megann@contoso.com, RFC822:megann@contoso.com",Client Authentication,2023-07-30 00:00:34,2025-07-29 00:00:34,1007988,2023-07-30 00:00:34,Issued,Client Authentication,0
27309,contoso.com\brianp,UnknownTemplate,Brian Perkins,"CN=Brian Perkins, OU=IT, DC=intra.contoso.local","RFC822:brianp@contoso.com, UPN:brianp@contoso.com",UnknownUsage,2023-05-23 21:11:35,2025-05-22 21:11:35,1007989,2023-05-23 21:11:35,Issued,UnknownUsage,0
27312,contoso.com\it-pc812$,AdminCertificate,it-pc812.intra.contoso.local,CN=it-pc812.intra.contoso.local,"DNS:it-pc812.intra.contoso.local, DNS:it-pc812.intra.contoso.local, DNS:it-pc812.intra.contoso.local","Client Authentication, Any Purpose",2023-03-31 00:28:20,2025-03-30 00:28:20,1007990,2023-03-31 00:28:20,Issued,"Client Authentication, Any Purpose",0
13421,contoso.com\jyoung,VPNCertificate,Jodi Young,"CN=Jodi Young, OU=Finance, DC=intra.contoso.local","UPN:jyoung@contoso.com, URI:https://contoso.com/users/jyoung",Client Authentication,2023-05-26 20:59:44,2025-05-25 20:59:44,1007991,2023-05-26 20:59:44,Issued,Client Authentication,0
25725,contoso.com\jjoseph,ServerCertificate,Jeffrey Joseph,"CN=Jeffrey Joseph, OU=Marketing, DC=intra.contoso.local","RFC822:jjoseph@contoso.com, UPN:jjoseph@contoso.com, UPN:jjoseph@contoso.com",Server Authentication,2023-12-09 18:35:30,2025-12-08 18:35:30,1007992,2023-12-09 18:35:30,Issued,Server Authentication,0
15425,contoso.com\dawn.chang,EmailCertificate,Dawn Chang,"CN=Dawn Chang, OU=HR, DC=intra.contoso.local","RFC822:dawn.chang@contoso.com, UPN:dawn.chang@contoso.com, UPN:dawn.chang@contoso.com",Secure Email,2024-06-13 02:55:43,2026-06-13 02:55:43,1007993,2024-06-13 02:55:43,Issued,Secure Email,0
19540,contoso.com\terri.little,DomainControllerCertificate,Terri Little,"CN=Terri Little, OU=Finance, DC=intra.contoso.local","RFC822:terri.little@contoso.com, RFC822:terri.little@contoso.com","Client Authentication, Server Authentication",2024-07-18 09:50:26,2026-07-18 09:50:26,1007994,2024-07-18 09:50:26,Issued,"Client Authentication, Server Authentication",0
10146,contoso.com\joelh,UnknownTemplate,Joel Hudson,"CN=Joel Hudson, OU=Sales, DC=intra.contoso.local","UPN:joelh@contoso.com, RFC822:joelh@contoso.com, URI:https://contoso.com/users/joelh",UnknownUsage,2024-10-01 07:17:37,2026-10-01 07:17:37,1007995,2024-10-01 07:17:37,Issued,UnknownUsage,0
12079,contoso.com\thomas.johnson,MachineCertificate,Thomas Johnson,"CN=Thomas Johnson, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/thomas.johnson,"Client Authentication, Server Authentication",2023-04-27 22:02:19,2025-04-26 22:02:19,1007996,2023-04-27 22:02:19,Issued,"Client Authentication, Server Authentication",0
19882,contoso.com\rickysteele,ServerCertificate,Ricky Steele,"CN=Ricky Steele, OU=IT, DC=intra.contoso.local","UPN:rickysteele@contoso.com, UPN:rickysteele@contoso.com",Server Authentication,2023-12-13 18:12:29,2025-12-12 18:12:29,1007997,2023-12-13 18:12:29,Issued,Server Authentication,0
12002,contoso.com\hr-pc266$,CodeSigningCertificate,hr-pc266.intra.contoso.local,CN=hr-pc266.intra.contoso.local,DNS:hr-pc266.intra.contoso.local,Code Signing,2024-03-22 08:33:39,2026-03-22 08:33:39,1007998,2024-03-22 08:33:39,Issued,Code Signing,0
26262,contoso.com\jenniferb,AdminCertificate,Jennifer Brennan,"CN=Jennifer Brennan, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/jenniferb, UPN:jenniferb@contoso.com, UPN:jenniferb@contoso.com","Client Authentication, Any Purpose",2024-11-17 11:11:00,2026-11-17 11:11:00,1007999,2024-11-17 11:11:00,Issued,"Client Authentication, Any Purpose",0
25318,contoso.com\mar-pc204$,MachineCertificate,mar-pc204.intra.contoso.local,CN=mar-pc204.intra.contoso.local,DNS:mar-pc204.intra.contoso.local,"Client Authentication, Server Authentication",2024-10-16 05:31:29,2026-10-16 05:31:29,1008000,2024-10-16 05:31:29,Issued,"Client Authentication, Server Authentication",0
10156,contoso.com\william.foley,SMIMECertificate,William Foley,"CN=William Foley, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/william.foley, RFC822:william.foley@contoso.com, UPN:william.foley@contoso.com",Secure Email,2023-11-21 00:17:59,2025-11-20 00:17:59,1008001,2023-11-21 00:17:59,Issued,Secure Email,0
10292,contoso.com\leg-pc730$,UserCertificate,leg-pc730.intra.contoso.local,CN=leg-pc730.intra.contoso.local,"IP:192.168.216.7, DNS:leg-pc730.intra.contoso.local, DNS:leg-pc730.intra.contoso.local","Client Authentication, Secure Email",2023-11-27 15:43:35,2025-11-26 15:43:35,1008002,2023-11-27 15:43:35,Issued,"Client Authentication, Secure Email",0
21415,contoso.com\kayla.moore,SMIMECertificate,Kayla Moore,"CN=Kayla Moore, OU=HR, DC=intra.contoso.local",RFC822:kayla.moore@contoso.com,Secure Email,2024-02-25 13:19:16,2026-02-24 13:19:16,1008003,2024-02-25 13:19:16,Issued,Secure Email,0
27023,contoso.com\sal-pc862$,SMIMECertificate,sal-pc862.intra.contoso.local,CN=sal-pc862.intra.contoso.local,"DNS:sal-pc862.intra.contoso.local, DNS:sal-pc862.intra.contoso.local, DNS:sal-pc862.intra.contoso.local",Secure Email,2024-03-11 04:43:57,2026-03-11 04:43:57,1008004,2024-03-11 04:43:57,Issued,Secure Email,0
20573,contoso.com\sharon.thompson,ServerCertificate,Sharon Thompson,"CN=Sharon Thompson, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/sharon.thompson, RFC822:sharon.thompson@contoso.com",Server Authentication,2024-07-07 06:29:14,2026-07-07 06:29:14,1008005,2024-07-07 06:29:14,Issued,Server Authentication,0
15258,contoso.com\michaelmurphy,EncryptionCertificate,Michael Murphy,"CN=Michael Murphy, OU=Operations, DC=intra.contoso.local",RFC822:michaelmurphy@contoso.com,Secure Email,2024-11-02 03:16:01,2026-11-02 03:16:01,1008006,2024-11-02 03:16:01,Issued,Secure Email,0
22596,contoso.com\jenniferj,MachineCertificate,Jennifer Jenkins,"CN=Jennifer Jenkins, OU=Engineering, DC=intra.contoso.local",RFC822:jenniferj@contoso.com,"Client Authentication, Server Authentication",2024-03-15 05:08:38,2026-03-15 05:08:38,1008007,2024-03-15 05:08:38,Issued,"Client Authentication, Server Authentication",0
10006,contoso.com\stephanie.horn,EncryptionCertificate,Stephanie Horn,"CN=Stephanie Horn, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/stephanie.horn, RFC822:stephanie.horn@contoso.com",Secure Email,2024-11-04 23:08:44,2026-11-04 23:08:44,1008008,2024-11-04 23:08:44,Issued,Secure Email,0
29437,contoso.com\ashley.jones,MachineCertificate,Ashley Jones,"CN=Ashley Jones, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/ashley.jones,"Client Authentication, Server Authentication",2023-09-02 16:42:44,2025-09-01 16:42:44,1008009,2023-09-02 16:42:44,Issued,"Client Authentication, Server Authentication",0
21370,contoso.com\chughes,DomainControllerCertificate,Carla Hughes,"CN=Carla Hughes, OU=Engineering, DC=intra.contoso.local",RFC822:chughes@contoso.com,"Client Authentication, Server Authentication",2024-01-08 05:28:04,2026-01-07 05:28:04,1008010,2024-01-08 05:28:04,Issued,"Client Authentication, Server Authentication",0
17656,contoso.com\jmartinez,UserCertificate,Jennifer Martinez,"CN=Jennifer Martinez, OU=Finance, DC=intra.contoso.local",UPN:jmartinez@contoso.com,"Client Authentication, Secure Email",2024-11-01 16:13:18,2026-11-01 16:13:18,1008011,2024-11-01 16:13:18,Issued,"Client Authentication, Secure Email",0
15581,contoso.com\eng-pc214$,EncryptionCertificate,eng-pc214.intra.contoso.local,CN=eng-pc214.intra.contoso.local,DNS:eng-pc214.intra.contoso.local,Secure Email,2024-04-06 16:06:35,2026-04-06 16:06:35,1008012,2024-04-06 16:06:35,Issued,Secure Email,0
11714,contoso.com\it-pc277$,SMIMECertificate,it-pc277.intra.contoso.local,CN=it-pc277.intra.contoso.local,"IP:10.172.98.34, DNS:it-pc277.intra.contoso.local, IP:192.168.25.234",Secure Email,2024-04-25 17:30:05,2026-04-25 17:30:05,1008013,2024-04-25 17:30:05,Issued,Secure Email,0
28380,contoso.com\rthomas,EmailCertificate,Randy Thomas,"CN=Randy Thomas, OU=IT, DC=intra.contoso.local",RFC822:rthomas@contoso.com,Secure Email,2024-07-19 23:34:03,2026-07-19 23:34:03,1008014,2024-07-19 23:34:03,Issued,Secure Email,0
21735,contoso.com\stevens,CodeSigningCertificate,Steven Smith,"CN=Steven Smith, OU=Sales, DC=intra.contoso.local",RFC822:stevens@contoso.com,Code Signing,2024-05-11 09:15:53,2026-05-11 09:15:53,1008015,2024-05-11 09:15:53,Issued,Code Signing,0
27114,contoso.com\michellejames,EmailCertificate,Michelle James,"CN=Michelle James, OU=Marketing, DC=intra.contoso.local","UPN:michellejames@contoso.com, RFC822:michellejames@contoso.com",Secure Email,2024-05-05 15:15:48,2026-05-05 15:15:48,1008016,2024-05-05 15:15:48,Issued,Secure Email,0
16485,contoso.com\jody.jones,AdminCertificate,Jody Jones,"CN=Jody Jones, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/jody.jones, URI:https://contoso.com/users/jody.jones, URI:https://contoso.com/users/jody.jones","Client Authentication, Any Purpose",2023-09-11 01:06:25,2025-09-10 01:06:25,1008017,2023-09-11 01:06:25,Issued,"Client Authentication, Any Purpose",0
21489,contoso.com\eng-pc257$,EmailCertificate,eng-pc257.intra.contoso.local,CN=eng-pc257.intra.contoso.local,"DNS:eng-pc257.intra.contoso.local, IP:192.168.137.124",Secure Email,2024-08-17 16:58:27,2026-08-17 16:58:27,1008018,2024-08-17 16:58:27,Issued,Secure Email,0
17798,contoso.com\scottt,AdminCertificate,Scott Thomas,"CN=Scott Thomas, OU=IT, DC=intra.contoso.local","UPN:scottt@contoso.com, UPN:scottt@contoso.com, URI:https://contoso.com/users/scottt","Client Authentication, Any Purpose",2024-09-14 08:00:51,2026-09-14 08:00:51,1008019,2024-09-14 08:00:51,Issued,"Client Authentication, Any Purpose",0
16359,contoso.com\fin-pc175$,AdminCertificate,fin-pc175.intra.contoso.local,CN=fin-pc175.intra.contoso.local,"DNS:fin-pc175.intra.contoso.local, DNS:fin-pc175.intra.contoso.local","Client Authentication, Any Purpose",2023-11-06 06:28:37,2025-11-05 06:28:37,1008020,2023-11-06 06:28:37,Issued,"Client Authentication, Any Purpose",0
24646,contoso.com\sal-pc629$,EncryptionCertificate,sal-pc629.intra.contoso.local,CN=sal-pc629.intra.contoso.local,DNS:sal-pc629.intra.contoso.local,Secure Email,2023-10-30 19:31:49,2025-10-29 19:31:49,1008021,2023-10-30 19:31:49,Issued,Secure Email,0
18791,contoso.com\sjohnson,EncryptionCertificate,Sabrina Johnson,"CN=Sabrina Johnson, OU=IT, DC=intra.contoso.local","RFC822:sjohnson@contoso.com, RFC822:sjohnson@contoso.com, UPN:sjohnson@contoso.com",Secure Email,2023-08-25 08:10:24,2025-08-24 08:10:24,1008022,2023-08-25 08:10:24,Issued,Secure Email,0
28184,contoso.com\jeffreyjuarez,UnknownTemplate,Jeffrey Juarez,"CN=Jeffrey Juarez, OU=Legal, DC=intra.contoso.local",RFC822:jeffreyjuarez@contoso.com,UnknownUsage,2024-12-11 02:39:31,2026-12-11 02:39:31,1008023,2024-12-11 02:39:31,Issued,UnknownUsage,0
15098,contoso.com\kevans,MachineCertificate,Kenneth Evans,"CN=Kenneth Evans, OU=HR, DC=intra.contoso.local","UPN:kevans@contoso.com, URI:https://contoso.com/users/kevans, RFC822:kevans@contoso.com","Client Authentication, Server Authentication",2024-08-08 12:26:35,2026-08-08 12:26:35,1008024,2024-08-08 12:26:35,Issued,"Client Authentication, Server Authentication",0
26392,contoso.com\jroberts,DomainControllerCertificate,Jeffrey Roberts,"CN=Jeffrey Roberts, OU=Engineering, DC=intra.contoso.local","RFC822:jroberts@contoso.com, RFC822:jroberts@contoso.com","Client Authentication, Server Authentication",2023-10-07 11:35:21,2025-10-06 11:35:21,1008025,2023-10-07 11:35:21,Issued,"Client Authentication, Server Authentication",0
23819,contoso.com\troberts,SMIMECertificate,Tina Roberts,"CN=Tina Roberts, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/troberts, UPN:troberts@contoso.com",Secure Email,2023-10-10 18:57:06,2025-10-09 18:57:06,1008026,2023-10-10 18:57:06,Issued,Secure Email,0
26481,contoso.com\dgonzales,MachineCertificate,Danielle Gonzales,"CN=Danielle Gonzales, OU=Finance, DC=intra.contoso.local","UPN:dgonzales@contoso.com, UPN:dgonzales@contoso.com, UPN:dgonzales@contoso.com","Client Authentication, Server Authentication",2024-11-26 01:47:12,2026-11-26 01:47:12,1008027,2024-11-26 01:47:12,Issued,"Client Authentication, Server Authentication",0
21888,contoso.com\hr-pc968$,ServerCertificate,hr-pc968.intra.contoso.local,CN=hr-pc968.intra.contoso.local,DNS:hr-pc968.intra.contoso.local,Server Authentication,2025-01-15 06:31:37,2027-01-15 06:31:37,1008028,2025-01-15 06:31:37,Issued,Server Authentication,0
20266,contoso.com\sarahm,EmailCertificate,Sarah Miller,"CN=Sarah Miller, OU=Engineering, DC=intra.contoso.local","UPN:sarahm@contoso.com, RFC822:sarahm@contoso.com",Secure Email,2024-11-13 08:47:52,2026-11-13 08:47:52,1008029,2024-11-13 08:47:52,Issued,Secure Email,0
12292,contoso.com\amiller,UnknownTemplate,Ashley Miller,"CN=Ashley Miller, OU=Sales, DC=intra.contoso.local","UPN:amiller@contoso.com, RFC822:amiller@contoso.com, UPN:amiller@contoso.com",UnknownUsage,2024-01-20 21:32:24,2026-01-19 21:32:24,1008030,2024-01-20 21:32:24,Issued,UnknownUsage,0
29961,contoso.com\eng-pc379$,ServerCertificate,eng-pc379.intra.contoso.local,CN=eng-pc379.intra.contoso.local,"DNS:eng-pc379.intra.contoso.local, DNS:eng-pc379.intra.contoso.local, IP:172.17.228.168",Server Authentication,2025-02-16 10:17:21,2027-02-16 10:17:21,1008031,2025-02-16 10:17:21,Issued,Server Authentication,0
11609,contoso.com\elizabeth.wade,VPNCertificate,Elizabeth Wade,"CN=Elizabeth Wade, OU=HR, DC=intra.contoso.local",RFC822:elizabeth.wade@contoso.com,Client Authentication,2024-10-06 10:58:54,2026-10-06 10:58:54,1008032,2024-10-06 10:58:54,Issued,Client Authentication,0
14372,contoso.com\julie.jones,CodeSigningCertificate,Julie Jones,"CN=Julie Jones, OU=Legal, DC=intra.contoso.local","UPN:julie.jones@contoso.com, UPN:julie.jones@contoso.com, RFC822:julie.jones@contoso.com",Code Signing,2024-10-07 18:58:37,2026-10-07 18:58:37,1008033,2024-10-07 18:58:37,Issued,Code Signing,0
16908,contoso.com\kelly.king,MachineCertificate,Kelly King,"CN=Kelly King, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/kelly.king, UPN:kelly.king@contoso.com, RFC822:kelly.king@contoso.com","Client Authentication, Server Authentication",2024-04-04 13:42:01,2026-04-04 13:42:01,1008034,2024-04-04 13:42:01,Issued,"Client Authentication, Server Authentication",0
21186,contoso.com\lori.clark,AdminCertificate,Lori Clark,"CN=Lori Clark, OU=Sales, DC=intra.contoso.local","UPN:lori.clark@contoso.com, URI:https://contoso.com/users/lori.clark, URI:https://contoso.com/users/lori.clark","Client Authentication, Any Purpose",2025-01-06 13:39:48,2027-01-06 13:39:48,1008035,2025-01-06 13:39:48,Issued,"Client Authentication, Any Purpose",0
22299,contoso.com\ope-pc850$,UnknownTemplate,ope-pc850.intra.contoso.local,CN=ope-pc850.intra.contoso.local,"DNS:ope-pc850.intra.contoso.local, IP:10.170.124.168, DNS:ope-pc850.intra.contoso.local",UnknownUsage,2023-10-05 03:09:35,2025-10-04 03:09:35,1008036,2023-10-05 03:09:35,Issued,UnknownUsage,0
22100,contoso.com\brandy.mejia,AdminCertificate,Brandy Mejia,"CN=Brandy Mejia, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/brandy.mejia, URI:https://contoso.com/users/brandy.mejia, RFC822:brandy.mejia@contoso.com","Client Authentication, Any Purpose",2024-07-05 09:55:09,2026-07-05 09:55:09,1008037,2024-07-05 09:55:09,Issued,"Client Authentication, Any Purpose",0
16152,contoso.com\cesaralexander,UserCertificate,Cesar Alexander,"CN=Cesar Alexander, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/cesaralexander,"Client Authentication, Secure Email",2024-10-18 02:01:30,2026-10-18 02:01:30,1008038,2024-10-18 02:01:30,Issued,"Client Authentication, Secure Email",0
29337,contoso.com\jacevedo,DomainControllerCertificate,John Acevedo,"CN=John Acevedo, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/jacevedo, URI:https://contoso.com/users/jacevedo, UPN:jacevedo@contoso.com","Client Authentication, Server Authentication",2023-06-24 21:20:46,2025-06-23 21:20:46,1008039,2023-06-24 21:20:46,Issued,"Client Authentication, Server Authentication",0
24867,contoso.com\haley.jenkins,MachineCertificate,Haley Jenkins,"CN=Haley Jenkins, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/haley.jenkins, UPN:haley.jenkins@contoso.com, URI:https://contoso.com/users/haley.jenkins","Client Authentication, Server Authentication",2023-10-07 05:58:31,2025-10-06 05:58:31,1008040,2023-10-07 05:58:31,Issued,"Client Authentication, Server Authentication",0
22291,contoso.com\hr-pc717$,AdminCertificate,hr-pc717.intra.contoso.local,CN=hr-pc717.intra.contoso.local,"DNS:hr-pc717.intra.contoso.local, IP:172.29.183.5, IP:10.26.102.69","Client Authentication, Any Purpose",2024-10-04 00:03:14,2026-10-04 00:03:14,1008041,2024-10-04 00:03:14,Issued,"Client Authentication, Any Purpose",0
16653,contoso.com\chadmeyers,UserCertificate,Chad Meyers,"CN=Chad Meyers, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/chadmeyers, RFC822:chadmeyers@contoso.com, URI:https://contoso.com/users/chadmeyers","Client Authentication, Secure Email",2024-10-17 17:34:23,2026-10-17 17:34:23,1008042,2024-10-17 17:34:23,Issued,"Client Authentication, Secure Email",0
29106,contoso.com\ope-pc542$,MachineCertificate,ope-pc542.intra.contoso.local,CN=ope-pc542.intra.contoso.local,IP:172.27.232.240,"Client Authentication, Server Authentication",2024-06-04 11:32:53,2026-06-04 11:32:53,1008043,2024-06-04 11:32:53,Issued,"Client Authentication, Server Authentication",0
17131,contoso.com\danielsmith,EncryptionCertificate,Daniel Smith,"CN=Daniel Smith, OU=Legal, DC=intra.contoso.local","RFC822:danielsmith@contoso.com, RFC822:danielsmith@contoso.com, UPN:danielsmith@contoso.com",Secure Email,2023-09-14 15:29:07,2025-09-13 15:29:07,1008044,2023-09-14 15:29:07,Issued,Secure Email,0
26255,contoso.com\ashleysmith,MachineCertificate,Ashley Smith,"CN=Ashley Smith, OU=Engineering, DC=intra.contoso.local","RFC822:ashleysmith@contoso.com, RFC822:ashleysmith@contoso.com","Client Authentication, Server Authentication",2025-02-09 22:20:21,2027-02-09 22:20:21,1008045,2025-02-09 22:20:21,Issued,"Client Authentication, Server Authentication",0
